,logline,timestamp,Action,ID,cluster_id
1515,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:26:00.140,Step_LSC,30002312,0
1516,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:27:00.143,Step_LSC,30002312,0
1517,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:28:00.124,Step_LSC,30002312,0
1518,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:29:00.116,Step_LSC,30002312,0
1519,onStandStepChanged 3786,2017-12-23 23:29:04.137,Step_LSC,30002312,0
1520,onExtend:1514042944000 0 0 5,2017-12-23 23:29:04.145,Step_LSC,30002312,0
1521, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31243766,2017-12-23 23:29:04.438,Step_SPUtils,30002312,2
1522,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757,2017-12-23 23:29:04.438,Step_SPUtils,30002312,2
1523,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:29:04.456,Step_ExtSDM,30002312,1
1524,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:29:04.459,Step_ExtSDM,30002312,1
1525,onStandStepChanged 3786,2017-12-23 23:29:05.137,Step_LSC,30002312,0
1526,onExtend:1514042945000 0 0 0,2017-12-23 23:29:05.148,Step_LSC,30002312,0
1527, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31588757,2017-12-23 23:29:05.438,Step_SPUtils,30002312,2
1528,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757,2017-12-23 23:29:05.438,Step_SPUtils,30002312,2
1529,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:29:05.448,Step_ExtSDM,30002312,1
1530,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:29:05.452,Step_ExtSDM,30002312,1
1531,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:30:00.165,Step_LSC,30002312,0
1532,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:31:00.123,Step_LSC,30002312,0
1533,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:32:00.140,Step_LSC,30002312,0
1534,startTimer start autoSync,2017-12-23 23:32:28.792,HiH_HiSyncControl,30002312,3
1535,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",2017-12-23 23:32:28.794,HiH_HiSyncControl,30002312,3
1536,stepSyncOrNot appSynTimes is 0,2017-12-23 23:32:28.794,HiH_HiSyncControl,30002312,3
1537,needAutoSync autoSyncSwitch is open,2017-12-23 23:32:28.795,HiH_HiSyncControl,30002312,3
1538,"initDataPrivacy the dataPrivacy switch is open, start push health data!",2017-12-23 23:32:28.795,HiH_HiSyncControl,30002312,3
1539,initDataPrivacy the dataPrivacy is true,2017-12-23 23:32:28.796,HiH_,30002312,5
1540,"initUserPrivacy the userPrivacy switch is open, start push user data!",2017-12-23 23:32:28.796,HiH_HiSyncControl,30002312,3
1541,initUserPrivacy the userPrivacy is true,2017-12-23 23:32:28.796,HiH_,30002312,5
1542,ifCanSync not! no cloud version,2017-12-23 23:32:28.796,HiH_HiSyncControl,30002312,3
1543,sendSyncFailedBroadcast,2017-12-23 23:32:28.796,HiH_HiBroadcastUtil,30002312,5
1544,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:33:00.134,Step_LSC,30002312,0
1545,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:34:00.840,Step_LSC,30002312,0
1546,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:35:00.131,Step_LSC,30002312,0
1547,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:36:00.147,Step_LSC,30002312,0
1548,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:37:00.167,Step_LSC,30002312,0
1549,onStandStepChanged 3786,2017-12-23 23:37:14.139,Step_LSC,30002312,0
1550,onExtend:1514043434000 0 0 5,2017-12-23 23:37:14.147,Step_LSC,30002312,0
1551, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757,2017-12-23 23:37:14.440,Step_SPUtils,30002312,2
1552,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32078759,2017-12-23 23:37:14.441,Step_SPUtils,30002312,2
1553,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:37:14.451,Step_ExtSDM,30002312,1
1554,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:37:14.456,Step_ExtSDM,30002312,1
1555,onStandStepChanged 3786,2017-12-23 23:37:16.138,Step_LSC,30002312,0
1556,onExtend:1514043436000 0 0 0,2017-12-23 23:37:16.149,Step_LSC,30002312,0
1557, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32078759,2017-12-23 23:37:16.440,Step_SPUtils,30002312,2
1558,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760,2017-12-23 23:37:16.441,Step_SPUtils,30002312,2
1559,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:37:16.456,Step_ExtSDM,30002312,1
1560,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:37:16.460,Step_ExtSDM,30002312,1
1561,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:38:00.131,Step_LSC,30002312,0
1562,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:39:00.132,Step_LSC,30002312,0
1563,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:40:00.134,Step_LSC,30002312,0
1564,onStandStepChanged 3786,2017-12-23 23:40:10.144,Step_LSC,30002312,0
1565,onExtend:1514043610000 0 0 5,2017-12-23 23:40:10.150,Step_LSC,30002312,0
1566, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,2017-12-23 23:40:10.445,Step_SPUtils,30002312,2
1567,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,2017-12-23 23:40:10.446,Step_SPUtils,30002312,2
1568,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:40:10.463,Step_ExtSDM,30002312,1
1569,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:40:10.472,Step_ExtSDM,30002312,1
1570,onStandStepChanged 3786,2017-12-23 23:40:14.139,Step_LSC,30002312,0
1571,onExtend:1514043614000 0 0 0,2017-12-23 23:40:14.153,Step_LSC,30002312,0
1572, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,2017-12-23 23:40:14.440,Step_SPUtils,30002312,2
1573,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,2017-12-23 23:40:14.440,Step_SPUtils,30002312,2
1574,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:40:14.457,Step_ExtSDM,30002312,1
1575,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:40:14.462,Step_ExtSDM,30002312,1
1576,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:41:00.155,Step_LSC,30002312,0
1577,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:42:00.134,Step_LSC,30002312,0
1578,onStandStepChanged 3786,2017-12-23 23:42:38.906,Step_LSC,30002312,0
1579,onExtend:1514043759000 0 0 0,2017-12-23 23:42:38.915,Step_LSC,30002312,0
1580, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,2017-12-23 23:42:39.207,Step_SPUtils,30002312,2
1581,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,2017-12-23 23:42:39.207,Step_SPUtils,30002312,2
1582,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:42:39.221,Step_ExtSDM,30002312,1
1583,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:42:39.225,Step_ExtSDM,30002312,1
1584,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:43:00.139,Step_LSC,30002312,0
1585,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:44:00.163,Step_LSC,30002312,0
1586,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:45:00.128,Step_LSC,30002312,0
1587,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:46:00.137,Step_LSC,30002312,0
1588,onStandStepChanged 3786,2017-12-23 23:46:07.137,Step_LSC,30002312,0
1589,onExtend:1514043967000 0 0 5,2017-12-23 23:46:07.148,Step_LSC,30002312,0
1590, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,2017-12-23 23:46:07.444,Step_SPUtils,30002312,2
1591,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,2017-12-23 23:46:07.444,Step_SPUtils,30002312,2
1592,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:46:07.464,Step_ExtSDM,30002312,1
1593,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:46:07.467,Step_ExtSDM,30002312,1
1594,onStandStepChanged 3786,2017-12-23 23:46:14.137,Step_LSC,30002312,0
1595,onExtend:1514043974000 0 0 0,2017-12-23 23:46:14.150,Step_LSC,30002312,0
1596, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,2017-12-23 23:46:14.439,Step_SPUtils,30002312,2
1597,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,2017-12-23 23:46:14.440,Step_SPUtils,30002312,2
1598,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:46:14.457,Step_ExtSDM,30002312,1
1599,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:46:14.462,Step_ExtSDM,30002312,1
1600,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:47:00.156,Step_LSC,30002312,0
1601,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:48:00.156,Step_LSC,30002312,0
1602,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:49:00.142,Step_LSC,30002312,0
1603,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:50:00.130,Step_LSC,30002312,0
1604,onStandStepChanged 3786,2017-12-23 23:50:48.406,Step_LSC,30002312,0
1605,onExtend:1514044249000 0 0 0,2017-12-23 23:50:48.414,Step_LSC,30002312,0
1606, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,2017-12-23 23:50:48.707,Step_SPUtils,30002312,2
1607,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,2017-12-23 23:50:48.708,Step_SPUtils,30002312,2
1608,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:50:48.718,Step_ExtSDM,30002312,1
1609,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:50:48.722,Step_ExtSDM,30002312,1
1610,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:51:00.123,Step_LSC,30002312,0
1611,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:52:00.154,Step_LSC,30002312,0
1612,onStandStepChanged 3786,2017-12-23 23:52:57.138,Step_LSC,30002312,0
1613,onExtend:1514044377000 0 0 5,2017-12-23 23:52:57.155,Step_LSC,30002312,0
1614, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,2017-12-23 23:52:57.444,Step_SPUtils,30002312,2
1615,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,2017-12-23 23:52:57.444,Step_SPUtils,30002312,2
1616,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:52:57.453,Step_ExtSDM,30002312,1
1617,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:52:57.456,Step_ExtSDM,30002312,1
1618,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:53:00.133,Step_LSC,30002312,0
1619,onStandStepChanged 3786,2017-12-23 23:53:00.141,Step_LSC,30002312,0
1620,onExtend:1514044380000 0 0 0,2017-12-23 23:53:00.147,Step_LSC,30002312,0
1621, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,2017-12-23 23:53:00.441,Step_SPUtils,30002312,2
1622,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,2017-12-23 23:53:00.442,Step_SPUtils,30002312,6
1623,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:00.450,Step_ExtSDM,30002312,1
1624,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:00.453,Step_ExtSDM,30002312,1
1625,onStandStepChanged 3786,2017-12-23 23:53:15.137,Step_LSC,30002312,0
1626,onExtend:1514044395000 0 0 5,2017-12-23 23:53:15.153,Step_LSC,30002312,0
1627, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,2017-12-23 23:53:15.438,Step_SPUtils,30002312,2
1628,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,2017-12-23 23:53:15.439,Step_SPUtils,30002312,6
1629,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:15.455,Step_ExtSDM,30002312,1
1630,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:15.464,Step_ExtSDM,30002312,1
1631,onStandStepChanged 3786,2017-12-23 23:53:17.137,Step_LSC,30002312,0
1632,onExtend:1514044397000 0 0 0,2017-12-23 23:53:17.156,Step_LSC,30002312,0
1633, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,2017-12-23 23:53:17.443,Step_SPUtils,30002312,2
1634,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,2017-12-23 23:53:17.444,Step_SPUtils,30002312,6
1635,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:17.467,Step_ExtSDM,30002312,1
1636,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:17.472,Step_ExtSDM,30002312,1
1637,onStandStepChanged 3786,2017-12-23 23:53:25.139,Step_LSC,30002312,0
1638,onExtend:1514044405000 0 0 5,2017-12-23 23:53:25.146,Step_LSC,30002312,0
1639, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,2017-12-23 23:53:25.440,Step_SPUtils,30002312,2
1640,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,2017-12-23 23:53:25.441,Step_SPUtils,30002312,6
1641,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:25.452,Step_ExtSDM,30002312,1
1642,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:25.456,Step_ExtSDM,30002312,1
1643,onStandStepChanged 3786,2017-12-23 23:53:31.137,Step_LSC,30002312,0
1644,onExtend:1514044411000 0 0 0,2017-12-23 23:53:31.151,Step_LSC,30002312,0
1645, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,2017-12-23 23:53:31.441,Step_SPUtils,30002312,2
1646,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,2017-12-23 23:53:31.441,Step_SPUtils,30002312,6
1647,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:31.452,Step_ExtSDM,30002312,1
1648,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:31.458,Step_ExtSDM,30002312,1
1649,onStandStepChanged 3786,2017-12-23 23:53:40.143,Step_LSC,30002312,0
1650,onExtend:1514044420000 0 0 5,2017-12-23 23:53:40.152,Step_LSC,30002312,0
1651, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,2017-12-23 23:53:40.447,Step_SPUtils,30002312,2
1652,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,2017-12-23 23:53:40.448,Step_SPUtils,30002312,6
1653,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:40.466,Step_ExtSDM,30002312,1
1654,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:40.475,Step_ExtSDM,30002312,1
1655,onStandStepChanged 3786,2017-12-23 23:53:42.137,Step_LSC,30002312,0
1656,onExtend:1514044422000 0 0 0,2017-12-23 23:53:42.149,Step_LSC,30002312,0
1657, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,2017-12-23 23:53:42.440,Step_SPUtils,30002312,2
1658,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,2017-12-23 23:53:42.440,Step_SPUtils,30002312,6
1659,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:42.456,Step_ExtSDM,30002312,1
1660,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:42.460,Step_ExtSDM,30002312,1
1661,onStandStepChanged 3786,2017-12-23 23:53:51.138,Step_LSC,30002312,0
1662,onExtend:1514044431000 0 0 5,2017-12-23 23:53:51.153,Step_LSC,30002312,0
1663, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,2017-12-23 23:53:51.439,Step_SPUtils,30002312,2
1664,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,2017-12-23 23:53:51.440,Step_SPUtils,30002312,6
1665,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:51.456,Step_ExtSDM,30002312,1
1666,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:51.470,Step_ExtSDM,30002312,1
1667,onStandStepChanged 3786,2017-12-23 23:53:57.143,Step_LSC,30002312,0
1668,onExtend:1514044437000 0 0 0,2017-12-23 23:53:57.153,Step_LSC,30002312,0
1669, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,2017-12-23 23:53:57.445,Step_SPUtils,30002312,2
1670,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,2017-12-23 23:53:57.446,Step_SPUtils,30002312,6
1671,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:53:57.459,Step_ExtSDM,30002312,1
1672,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:53:57.463,Step_ExtSDM,30002312,1
1673,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:54:00.148,Step_LSC,30002312,0
1674,onStandStepChanged 3786,2017-12-23 23:54:28.137,Step_LSC,30002312,0
1675,onExtend:1514044468000 0 0 5,2017-12-23 23:54:28.160,Step_LSC,30002312,0
1676, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,2017-12-23 23:54:28.452,Step_SPUtils,30002312,2
1677,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,2017-12-23 23:54:28.452,Step_SPUtils,30002312,2
1678,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:28.462,Step_ExtSDM,30002312,1
1679,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:28.467,Step_ExtSDM,30002312,1
1680,onStandStepChanged 3786,2017-12-23 23:54:29.137,Step_LSC,30002312,0
1681,onExtend:1514044469000 0 0 0,2017-12-23 23:54:29.149,Step_LSC,30002312,0
1682, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,2017-12-23 23:54:29.438,Step_SPUtils,30002312,2
1683,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,2017-12-23 23:54:29.439,Step_SPUtils,30002312,2
1684,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:29.456,Step_ExtSDM,30002312,1
1685,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:29.459,Step_ExtSDM,30002312,1
1686,onStandStepChanged 3786,2017-12-23 23:54:34.138,Step_LSC,30002312,0
1687,onExtend:1514044474000 0 0 5,2017-12-23 23:54:34.147,Step_LSC,30002312,0
1688, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,2017-12-23 23:54:34.439,Step_SPUtils,30002312,2
1689,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,2017-12-23 23:54:34.439,Step_SPUtils,30002312,2
1690,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:34.448,Step_ExtSDM,30002312,1
1691,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:34.452,Step_ExtSDM,30002312,1
1692,onStandStepChanged 3786,2017-12-23 23:54:35.137,Step_LSC,30002312,0
1693,onExtend:1514044475000 0 0 0,2017-12-23 23:54:35.147,Step_LSC,30002312,0
1694, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,2017-12-23 23:54:35.442,Step_SPUtils,30002312,2
1695,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,2017-12-23 23:54:35.442,Step_SPUtils,30002312,2
1696,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:35.460,Step_ExtSDM,30002312,1
1697,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:35.465,Step_ExtSDM,30002312,1
1698,onStandStepChanged 3786,2017-12-23 23:54:45.137,Step_LSC,30002312,0
1699,onExtend:1514044485000 0 0 5,2017-12-23 23:54:45.151,Step_LSC,30002312,0
1700, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,2017-12-23 23:54:45.448,Step_SPUtils,30002312,2
1701,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,2017-12-23 23:54:45.449,Step_SPUtils,30002312,2
1702,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:45.465,Step_ExtSDM,30002312,1
1703,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:45.470,Step_ExtSDM,30002312,1
1704,onStandStepChanged 3786,2017-12-23 23:54:47.146,Step_LSC,30002312,0
1705,onExtend:1514044487000 0 0 0,2017-12-23 23:54:47.155,Step_LSC,30002312,0
1706, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,2017-12-23 23:54:47.453,Step_SPUtils,30002312,2
1707,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,2017-12-23 23:54:47.454,Step_SPUtils,30002312,2
1708,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:47.465,Step_ExtSDM,30002312,1
1709,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:47.469,Step_ExtSDM,30002312,1
1710,onStandStepChanged 3786,2017-12-23 23:54:54.138,Step_LSC,30002312,0
1711,onExtend:1514044494000 0 0 5,2017-12-23 23:54:54.163,Step_LSC,30002312,0
1712, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,2017-12-23 23:54:54.439,Step_SPUtils,30002312,2
1713,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,2017-12-23 23:54:54.440,Step_SPUtils,30002312,2
1714,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:54.448,Step_ExtSDM,30002312,1
1715,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:54.451,Step_ExtSDM,30002312,1
1716,onStandStepChanged 3786,2017-12-23 23:54:56.137,Step_LSC,30002312,0
1717,onExtend:1514044496000 0 0 0,2017-12-23 23:54:56.157,Step_LSC,30002312,0
1718, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,2017-12-23 23:54:56.451,Step_SPUtils,30002312,2
1719,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,2017-12-23 23:54:56.452,Step_SPUtils,30002312,2
1720,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:54:56.468,Step_ExtSDM,30002312,1
1721,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:54:56.476,Step_ExtSDM,30002312,1
1722,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:55:00.146,Step_LSC,30002312,0
1723,onStandStepChanged 3786,2017-12-23 23:55:24.138,Step_LSC,30002312,0
1724,onExtend:1514044524000 0 0 5,2017-12-23 23:55:24.150,Step_LSC,30002312,0
1725, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,2017-12-23 23:55:24.442,Step_SPUtils,30002312,2
1726,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,2017-12-23 23:55:24.443,Step_SPUtils,30002312,2
1727,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:55:24.467,Step_ExtSDM,30002312,1
1728,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:55:24.472,Step_ExtSDM,30002312,1
1729,onStandStepChanged 3786,2017-12-23 23:55:25.137,Step_LSC,30002312,0
1730,onExtend:1514044525000 0 0 0,2017-12-23 23:55:25.147,Step_LSC,30002312,0
1731, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,2017-12-23 23:55:25.441,Step_SPUtils,30002312,2
1732,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,2017-12-23 23:55:25.442,Step_SPUtils,30002312,2
1733,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:55:25.456,Step_ExtSDM,30002312,1
1734,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:55:25.460,Step_ExtSDM,30002312,1
1735,processHandleBroadcastAction action:android.intent.action.TIME_TICK,2017-12-23 23:56:00.148,Step_LSC,30002312,0
1736,onStandStepChanged 3786,2017-12-23 23:56:12.138,Step_LSC,30002312,0
1737,onExtend:1514044572000 0 0 5,2017-12-23 23:56:12.161,Step_LSC,30002312,0
1738, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,2017-12-23 23:56:12.448,Step_SPUtils,30002312,2
1739,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,2017-12-23 23:56:12.449,Step_SPUtils,30002312,2
1740,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:56:12.465,Step_ExtSDM,30002312,1
1741,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:56:12.474,Step_ExtSDM,30002312,1
1742,onStandStepChanged 3786,2017-12-23 23:56:13.144,Step_LSC,30002312,0
1743,onExtend:1514044573000 0 0 0,2017-12-23 23:56:13.150,Step_LSC,30002312,0
1744, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,2017-12-23 23:56:13.445,Step_SPUtils,30002312,2
1745,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,2017-12-23 23:56:13.445,Step_SPUtils,30002312,2
1746,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:56:13.454,Step_ExtSDM,30002312,1
1747,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:56:13.457,Step_ExtSDM,30002312,1
1748,onStandStepChanged 3786,2017-12-23 23:56:28.137,Step_LSC,30002312,0
1749,onExtend:1514044588000 0 0 5,2017-12-23 23:56:28.145,Step_LSC,30002312,0
1750, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,2017-12-23 23:56:28.443,Step_SPUtils,30002312,2
1751,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,2017-12-23 23:56:28.444,Step_SPUtils,30002312,2
1752,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:56:28.460,Step_ExtSDM,30002312,1
1753,calculateAltitudeWithCache totalAltitude=240,2017-12-23 23:56:28.464,Step_ExtSDM,30002312,1
1754,onStandStepChanged 3786,2017-12-23 23:56:35.137,Step_LSC,30002312,0
1755,onExtend:1514044595000 0 0 0,2017-12-23 23:56:35.152,Step_LSC,30002312,0
1756, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,2017-12-23 23:56:35.439,Step_SPUtils,30002312,2
1757,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,2017-12-23 23:56:35.440,Step_SPUtils,30002312,2
1758,calculateCaloriesWithCache totalCalories=131208,2017-12-23 23:56:35.460,Step_ExtSDM,30002312,1
